timestamp,open,high,low,close,volume
2025-07-05T16:15:00+00:00,108041.63,108090.8,107961.53,107961.54,59.05428
2025-07-05T16:30:00+00:00,107961.54,107976.93,107864.75,107944.07,59.36314
2025-07-05T16:45:00+00:00,107944.06,108112.8,107901.96,108101.99,52.12132
2025-07-05T17:00:00+00:00,108101.99,108159.0,108005.93,108017.43,43.09737
2025-07-05T17:15:00+00:00,108017.43,108048.92,107941.0,108002.26,29.79152
2025-07-05T17:30:00+00:00,108002.27,108097.99,107970.71,108081.39,33.84059
2025-07-05T17:45:00+00:00,108081.39,108097.99,108037.9,108090.08,21.46201
2025-07-05T18:00:00+00:00,108090.08,108098.0,108002.58,108013.7,25.05937
2025-07-05T18:15:00+00:00,108013.71,108049.85,107965.51,107969.99,35.27825
2025-07-05T18:30:00+00:00,107969.99,108033.9,107969.31,108016.72,24.45984
2025-07-05T18:45:00+00:00,108016.71,108028.23,107990.58,108010.0,36.14774
2025-07-05T19:00:00+00:00,108010.01,108010.01,107953.03,107953.03,38.35702
2025-07-05T19:15:00+00:00,107953.04,108039.7,107953.03,108039.7,17.25204
2025-07-05T19:30:00+00:00,108039.7,108134.04,108039.69,108122.0,39.53005
2025-07-05T19:45:00+00:00,108122.01,108167.23,108122.0,108141.78,25.1172
2025-07-05T20:00:00+00:00,108141.78,108159.39,108030.66,108042.93,44.12234
2025-07-05T20:15:00+00:00,108042.93,108072.75,107993.39,107993.4,25.80485
2025-07-05T20:30:00+00:00,107993.4,108077.75,107993.39,108064.01,16.72298
2025-07-05T20:45:00+00:00,108064.0,108123.23,108064.0,108096.75,13.2076
2025-07-05T21:00:00+00:00,108096.74,108137.26,108061.81,108061.81,30.95994
2025-07-05T21:15:00+00:00,108061.53,108124.65,108061.53,108090.79,13.67772
2025-07-05T21:30:00+00:00,108090.8,108137.51,108061.53,108101.59,19.81508
2025-07-05T21:45:00+00:00,108101.6,108140.0,108064.64,108090.0,19.32132
2025-07-05T22:00:00+00:00,108089.99,108138.91,108048.25,108120.0,22.69174
2025-07-05T22:15:00+00:00,108119.99,108139.45,108102.16,108137.58,12.14766
2025-07-05T22:30:00+00:00,108137.58,108200.0,108094.48,108178.01,36.25508
2025-07-05T22:45:00+00:00,108178.0,108200.0,108175.0,108188.47,20.89503
2025-07-05T23:00:00+00:00,108188.46,108234.16,108188.46,108234.14,43.10173
2025-07-05T23:15:00+00:00,108234.14,108234.15,108181.61,108215.99,30.18933
2025-07-05T23:30:00+00:00,108215.99,108250.0,108188.1,108239.96,117.37022
2025-07-05T23:45:00+00:00,108239.96,108239.96,108190.66,108198.12,17.87817
2025-07-06T00:00:00+00:00,108198.12,108246.05,108112.96,108125.89,30.26628
2025-07-06T00:15:00+00:00,108125.89,108212.29,108125.89,108211.99,22.44893
2025-07-06T00:30:00+00:00,108211.99,108250.0,108169.76,108249.99,19.47698
2025-07-06T00:45:00+00:00,108250.0,108250.0,108189.57,108206.99,17.628
2025-07-06T01:00:00+00:00,108206.99,108212.51,108162.65,108173.81,20.15639
2025-07-06T01:15:00+00:00,108173.82,108173.82,108096.0,108096.0,18.36289
2025-07-06T01:30:00+00:00,108096.0,108155.67,108084.92,108134.08,34.56277
2025-07-06T01:45:00+00:00,108134.09,108218.25,108134.08,108218.25,22.7403
2025-07-06T02:00:00+00:00,108218.25,108267.53,108183.4,108250.0,55.37291
2025-07-06T02:15:00+00:00,108250.01,108268.35,108134.08,108155.04,33.90597
2025-07-06T02:30:00+00:00,108155.04,108155.05,108112.32,108129.7,20.66495
2025-07-06T02:45:00+00:00,108129.69,108154.24,108060.02,108060.02,23.85856
2025-07-06T03:00:00+00:00,108060.0,108100.0,108035.49,108094.0,14.0698
2025-07-06T03:15:00+00:00,108094.0,108096.0,108025.97,108035.99,22.36261
2025-07-06T03:30:00+00:00,108036.0,108058.41,108026.0,108058.41,23.13002
2025-07-06T03:45:00+00:00,108058.4,108064.59,108031.95,108050.49,18.24728
2025-07-06T04:00:00+00:00,108050.49,108100.0,108050.48,108099.99,16.11613
2025-07-06T04:15:00+00:00,108100.0,108100.0,108005.0,108005.01,21.85535
2025-07-06T04:30:00+00:00,108005.0,108005.1,107930.45,108005.09,60.84351
2025-07-06T04:45:00+00:00,108005.09,108005.1,107989.1,107989.11,18.08811
2025-07-06T05:00:00+00:00,107989.1,107989.11,107962.19,107971.29,13.8503
2025-07-06T05:15:00+00:00,107971.29,108004.95,107971.29,108003.09,23.07194
2025-07-06T05:30:00+00:00,108003.1,108010.13,107997.43,108009.33,35.06739
2025-07-06T05:45:00+00:00,108009.33,108009.33,108003.35,108003.35,11.82212
2025-07-06T06:00:00+00:00,108003.36,108080.0,107977.7,108079.99,58.90885
2025-07-06T06:15:00+00:00,108080.0,108218.0,108080.0,108123.44,31.36814
2025-07-06T06:30:00+00:00,108123.44,108145.18,108067.0,108145.17,23.7014
2025-07-06T06:45:00+00:00,108145.18,108145.18,108114.68,108121.98,42.94878
2025-07-06T07:00:00+00:00,108121.99,108150.98,108121.98,108149.83,55.08834
2025-07-06T07:15:00+00:00,108149.84,108194.59,108107.38,108133.88,21.81362
2025-07-06T07:30:00+00:00,108133.89,108133.89,108056.9,108056.9,16.4872
2025-07-06T07:45:00+00:00,108056.91,108056.91,108040.17,108040.31,46.86566
2025-07-06T08:00:00+00:00,108040.31,108065.69,108014.4,108020.49,33.52139
2025-07-06T08:15:00+00:00,108020.49,108020.5,107969.31,107969.33,113.4011
2025-07-06T08:30:00+00:00,107969.33,108012.51,107969.32,108010.9,51.01373
2025-07-06T08:45:00+00:00,108010.9,108019.24,108005.26,108005.27,40.61916
2025-07-06T09:00:00+00:00,108005.27,108056.01,108001.66,108045.2,23.39574
2025-07-06T09:15:00+00:00,108045.2,108045.2,108016.96,108016.97,11.21021
2025-07-06T09:30:00+00:00,108016.96,108016.97,108006.49,108014.58,24.50043
2025-07-06T09:45:00+00:00,108014.58,108014.59,107817.8,107850.01,139.19516
2025-07-06T10:00:00+00:00,107850.0,107918.65,107800.01,107913.18,62.17659
2025-07-06T10:15:00+00:00,107913.18,107950.36,107910.0,107950.36,46.47549
2025-07-06T10:30:00+00:00,107950.36,108111.0,107950.35,108035.99,73.86097
2025-07-06T10:45:00+00:00,108035.99,108036.0,107973.25,107990.93,35.89818
2025-07-06T11:00:00+00:00,107990.93,107997.79,107949.99,107963.77,32.0665
2025-07-06T11:15:00+00:00,107963.77,107993.29,107960.42,107993.28,18.86689
2025-07-06T11:30:00+00:00,107993.28,108039.89,107993.28,108039.88,13.26465
2025-07-06T11:45:00+00:00,108039.89,108079.17,108039.88,108076.01,21.52984
2025-07-06T12:00:00+00:00,108076.0,108086.23,108045.76,108054.0,37.05318
2025-07-06T12:15:00+00:00,108054.0,108090.8,108053.99,108090.79,41.09721
2025-07-06T12:30:00+00:00,108090.8,108180.72,108090.79,108168.46,72.08491
2025-07-06T12:45:00+00:00,108168.47,108233.0,108168.46,108232.99,54.70598
2025-07-06T13:00:00+00:00,108233.0,108233.0,108191.85,108228.17,47.05481
2025-07-06T13:15:00+00:00,108228.17,108480.92,108228.16,108461.53,113.162
2025-07-06T13:30:00+00:00,108461.53,108708.72,108461.53,108697.84,324.96497
2025-07-06T13:45:00+00:00,108697.85,109127.03,108697.84,108772.17,448.99631
2025-07-06T14:00:00+00:00,108772.18,108898.89,108721.52,108812.96,167.88289
2025-07-06T14:15:00+00:00,108812.96,108935.85,108794.35,108904.4,109.33926
2025-07-06T14:30:00+00:00,108904.39,109049.27,108612.0,108744.73,174.65105
2025-07-06T14:45:00+00:00,108744.73,108948.25,108636.16,108933.25,108.83925
2025-07-06T15:00:00+00:00,108933.25,109000.12,108852.0,108913.83,255.50859
2025-07-06T15:15:00+00:00,108913.83,108913.83,108727.87,108830.0,121.80123
2025-07-06T15:30:00+00:00,108830.01,108860.0,108665.86,108769.05,61.75051
2025-07-06T15:45:00+00:00,108769.05,108912.72,108707.53,108905.99,54.46391
2025-07-06T16:00:00+00:00,108906.0,108955.63,108728.0,108747.61,114.39706
2025-07-06T16:15:00+00:00,108747.61,108867.29,108747.61,108828.0,35.88365
2025-07-06T16:30:00+00:00,108828.0,108828.0,108708.0,108750.0,38.3936
2025-07-06T16:45:00+00:00,108750.0,108871.42,108712.89,108856.92,50.8429
2025-07-06T17:00:00+00:00,108856.92,108856.93,108727.16,108769.83,43.39302
2025-07-06T17:15:00+00:00,108769.83,108855.44,108762.0,108855.44,24.49248
2025-07-06T17:30:00+00:00,108855.43,108957.3,108855.43,108957.29,51.0702
2025-07-06T17:45:00+00:00,108957.29,108966.62,108868.79,108919.22,24.23846
2025-07-06T18:00:00+00:00,108919.23,108928.0,108752.53,108788.32,28.18904
2025-07-06T18:15:00+00:00,108788.33,108814.09,108481.04,108554.78,101.51203
2025-07-06T18:30:00+00:00,108554.78,108627.47,108389.52,108410.0,82.92145
2025-07-06T18:45:00+00:00,108410.0,108464.0,108266.67,108463.99,143.94333
2025-07-06T19:00:00+00:00,108464.0,108630.95,108463.99,108550.01,72.32131
2025-07-06T19:15:00+00:00,108550.01,108550.01,108456.0,108460.61,43.81343
2025-07-06T19:30:00+00:00,108460.61,108513.31,108321.67,108367.0,37.87685
2025-07-06T19:45:00+00:00,108367.0,108538.46,108307.69,108538.46,28.71953
2025-07-06T20:00:00+00:00,108538.45,108823.08,108536.86,108795.47,44.9627
2025-07-06T20:15:00+00:00,108795.47,108840.0,108708.58,108708.59,37.58529
2025-07-06T20:30:00+00:00,108708.59,108767.63,108708.58,108756.8,23.76764
2025-07-06T20:45:00+00:00,108756.81,108832.0,108665.47,108665.47,21.98136
2025-07-06T21:00:00+00:00,108665.48,108935.29,108665.47,108921.67,35.61909
2025-07-06T21:15:00+00:00,108921.68,109322.26,108913.49,109305.85,186.37178
2025-07-06T21:30:00+00:00,109305.85,109700.0,109206.46,109439.96,408.08935
2025-07-06T21:45:00+00:00,109439.96,109445.58,109034.74,109208.25,180.52974
2025-07-06T22:00:00+00:00,109208.24,109526.69,109203.86,109388.49,209.30462
2025-07-06T22:15:00+00:00,109388.5,109513.11,109316.0,109445.68,112.60697
2025-07-06T22:30:00+00:00,109445.69,109448.8,109256.97,109331.48,89.24916
2025-07-06T22:45:00+00:00,109331.49,109364.18,109210.62,109228.73,52.90488
2025-07-06T23:00:00+00:00,109228.73,109237.4,109010.0,109227.99,141.7851
2025-07-06T23:15:00+00:00,109227.99,109227.99,109032.11,109045.0,45.65254
2025-07-06T23:30:00+00:00,109045.0,109160.4,108977.54,109160.4,63.17821
2025-07-06T23:45:00+00:00,109160.39,109278.18,109128.06,109203.84,42.50666
2025-07-07T00:00:00+00:00,109203.85,109273.07,109103.19,109273.06,56.48447
2025-07-07T00:15:00+00:00,109273.07,109288.02,108972.69,109004.81,75.36437
2025-07-07T00:30:00+00:00,109004.81,109037.82,108829.17,108847.16,76.7208
2025-07-07T00:45:00+00:00,108847.17,108922.0,108800.01,108823.07,45.06548
2025-07-07T01:00:00+00:00,108823.07,108823.08,108679.75,108767.01,75.71845
2025-07-07T01:15:00+00:00,108767.01,108948.69,108730.0,108901.9,91.5485
2025-07-07T01:30:00+00:00,108901.9,109087.31,108901.9,109026.8,78.92212
2025-07-07T01:45:00+00:00,109026.81,109089.0,108965.0,109019.13,53.44089
2025-07-07T02:00:00+00:00,109019.13,109499.48,109019.12,109441.62,183.23215
2025-07-07T02:15:00+00:00,109441.61,109499.99,109423.21,109445.56,118.6712
2025-07-07T02:30:00+00:00,109445.57,109477.2,109330.78,109477.19,74.60101
2025-07-07T02:45:00+00:00,109477.2,109477.2,109364.52,109364.52,57.32613
2025-07-07T03:00:00+00:00,109364.53,109460.57,109364.52,109408.48,48.76693
2025-07-07T03:15:00+00:00,109408.49,109700.0,109408.28,109615.99,117.11238
2025-07-07T03:30:00+00:00,109616.0,109616.0,109515.04,109536.22,103.82186
2025-07-07T03:45:00+00:00,109536.23,109536.23,109368.17,109389.47,56.86505
2025-07-07T04:00:00+00:00,109389.46,109447.54,109300.0,109327.67,57.91989
2025-07-07T04:15:00+00:00,109327.67,109368.42,109204.94,109232.01,41.52176
2025-07-07T04:30:00+00:00,109232.0,109246.68,109143.62,109143.63,53.16889
2025-07-07T04:45:00+00:00,109143.62,109196.23,109128.72,109128.73,31.46763
2025-07-07T05:00:00+00:00,109128.73,109196.78,109128.0,109142.99,51.50286
2025-07-07T05:15:00+00:00,109143.0,109196.78,109125.31,109125.32,44.56355
2025-07-07T05:30:00+00:00,109125.31,109201.65,109050.0,109164.0,53.47114
2025-07-07T05:45:00+00:00,109164.01,109164.01,109035.21,109079.99,35.314
2025-07-07T06:00:00+00:00,109079.99,109170.64,109000.0,109136.0,69.62621
2025-07-07T06:15:00+00:00,109136.01,109174.87,109131.82,109150.01,73.07024
2025-07-07T06:30:00+00:00,109150.0,109150.01,108822.2,108822.2,108.66448
2025-07-07T06:45:00+00:00,108822.21,108888.54,108769.23,108774.5,96.96714
2025-07-07T07:00:00+00:00,108774.5,108880.0,108654.94,108870.18,142.18792
2025-07-07T07:15:00+00:00,108870.17,108965.57,108860.5,108918.11,120.98851
2025-07-07T07:30:00+00:00,108918.1,108960.0,108865.38,108925.13,48.91954
2025-07-07T07:45:00+00:00,108925.13,109061.08,108925.12,109061.08,39.53896
2025-07-07T08:00:00+00:00,109061.07,109074.0,108910.99,108910.99,34.92595
2025-07-07T08:15:00+00:00,108910.99,108936.0,108880.0,108894.01,57.80721
2025-07-07T08:30:00+00:00,108894.0,109087.86,108860.5,109044.0,52.08297
2025-07-07T08:45:00+00:00,109043.99,109074.42,108937.28,109011.7,66.6803
2025-07-07T09:00:00+00:00,109011.7,109011.71,108841.5,108907.69,65.53725
2025-07-07T09:15:00+00:00,108907.69,108907.69,108761.13,108859.12,77.46531
2025-07-07T09:30:00+00:00,108859.11,108919.28,108810.59,108914.0,50.72593
2025-07-07T09:45:00+00:00,108914.0,108914.0,108780.91,108849.06,65.76265
2025-07-07T10:00:00+00:00,108849.05,108849.06,108700.01,108840.01,218.75643
2025-07-07T10:15:00+00:00,108840.0,108899.32,108725.2,108725.2,254.97516
2025-07-07T10:30:00+00:00,108725.2,108796.0,108710.66,108737.86,299.6306
2025-07-07T10:45:00+00:00,108737.86,108778.82,108660.14,108664.14,193.76305
2025-07-07T11:00:00+00:00,108664.15,108731.37,108664.14,108705.93,166.77821
2025-07-07T11:15:00+00:00,108705.92,108801.0,108572.52,108750.0,103.99828
2025-07-07T11:30:00+00:00,108750.0,108768.36,108644.0,108756.12,38.79145
2025-07-07T11:45:00+00:00,108756.11,108756.12,108631.77,108642.01,45.75859
2025-07-07T12:00:00+00:00,108642.01,108642.02,108500.01,108518.0,96.69287
2025-07-07T12:15:00+00:00,108517.99,108518.0,108385.25,108422.99,303.3611
2025-07-07T12:30:00+00:00,108423.0,108530.0,108413.96,108488.85,239.68193
2025-07-07T12:45:00+00:00,108488.85,108548.28,108303.83,108346.85,250.19875
2025-07-07T13:00:00+00:00,108346.86,108400.0,108205.27,108262.99,176.43365
2025-07-07T13:15:00+00:00,108263.0,108443.6,108019.23,108422.81,203.69508
2025-07-07T13:30:00+00:00,108422.82,108516.0,108019.23,108150.99,196.86332
2025-07-07T13:45:00+00:00,108150.99,108572.0,108019.23,108536.84,149.61173
2025-07-07T14:00:00+00:00,108536.84,108660.0,108115.26,108155.53,147.59091
2025-07-07T14:15:00+00:00,108155.52,108311.73,108075.0,108143.88,137.72528
2025-07-07T14:30:00+00:00,108143.87,108215.15,107970.0,108189.81,160.60305
2025-07-07T14:45:00+00:00,108189.81,108371.99,108145.08,108223.14,89.7754
2025-07-07T15:00:00+00:00,108223.14,108462.99,108223.14,108448.54,97.67905
2025-07-07T15:15:00+00:00,108448.54,108583.96,108256.1,108547.73,75.30902
2025-07-07T15:30:00+00:00,108547.74,108621.45,108401.27,108468.0,85.65197
2025-07-07T15:45:00+00:00,108468.0,108516.58,108285.72,108292.59,105.52312
2025-07-07T16:00:00+00:00,108292.59,108391.88,108250.0,108285.5,138.80888
2025-07-07T16:15:00+00:00,108285.5,108493.56,107906.25,108172.1,259.77161
2025-07-07T16:30:00+00:00,108172.1,108350.0,108120.0,108273.88,103.68948
2025-07-07T16:45:00+00:00,108273.88,108315.39,107911.12,107976.91,137.96013
2025-07-07T17:00:00+00:00,107976.91,108053.4,107811.0,108028.96,151.08043
2025-07-07T17:15:00+00:00,108028.95,108127.15,107995.97,108126.12,58.78251
2025-07-07T17:30:00+00:00,108126.12,108354.0,107937.98,107990.11,105.48621
2025-07-07T17:45:00+00:00,107990.1,108076.22,107893.74,107943.15,66.56427
2025-07-07T18:00:00+00:00,107943.16,108100.0,107930.03,108061.54,50.2606
2025-07-07T18:15:00+00:00,108061.54,108062.55,107526.61,107538.95,249.65497
